organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
919807326,TEAM VICTORIA AS,Aksjeselskap,2017-10-28,90,"Skansegata 1, 4006 STAVANGER",2017-10-17,2021-12-22,NaN,NaN,[],2022,STAVANGER,nan
926195670,TEKTON BYGGENTREPRENØR AS,Aksjeselskap,2020-12-17,12,"Maskinveien 2, 4033 STAVANGER",2020-12-03,2023-03-17,NaN,NaN,[],2022,STAVANGER,nan
812187082,TELLUS LOGISTICS AS,Aksjeselskap,2013-07-06,15,"Badehusgata 37, 4014 STAVANGER",2013-06-25,2016-12-21,NaN,NaN,[],2022,STAVANGER,nan
977218683,TENARIS GLOBAL SERVICES NORWAY AS,Aksjeselskap,1997-02-06,17,"Kontorveien 15, 4033 STAVANGER",1996-12-17,2015-02-12,NaN,NaN,[],2022,STAVANGER,nan
980386678,TEPPE OG MØBELUTLEIE AS,Aksjeselskap,1999-01-05,21,"Revheimsveien 177, 4043 HAFRSFJORD",1998-12-14,2003-11-26,NaN,NaN,[],2022,STAVANGER,nan
980647943,TEQVA GRUPPEN AS,Aksjeselskap,1999-04-13,12,"Bedriftsveien 14, 4313 SANDNES",1999-03-04,2021-08-18,NaN,NaN,[],2022,SANDNES,nan
931298224,TH VAALAND GRANITT AS,Aksjeselskap,1995-02-19,10,"Kirkebakken 36, 4012 STAVANGER",1980-05-09,2002-05-02,NaN,NaN,[],2022,STAVANGER,nan
914168244,THAI ISAN RESTAURANT & TAKE AWAY AS,Aksjeselskap,2014-09-16,20,"Holmeallmenningen 3, 4006 STAVANGER",2014-08-23,2014-08-23,NaN,NaN,[],2022,STAVANGER,nan
921705042,THAI JASMINE CUISINE AS,Aksjeselskap,2018-11-10,10,"Nytorget 10, 4013 STAVANGER",2018-11-01,2018-11-01,NaN,NaN,[],2022,STAVANGER,nan
822774822,THAI SPICY AS,Aksjeselskap,2019-05-21,20,"H0202, Rustabakken 53, 4027 STAVANGER",2019-04-29,2019-04-29,NaN,NaN,[],2022,STAVANGER,nan
929792114,THE GYM AS,Aksjeselskap,2022-09-07,11,"Timoteiveien 22, 4017 STAVANGER",2022-08-18,2022-08-18,NaN,NaN,[],2022,STAVANGER,nan
929263979,THE SHACK DRIFT AS,Aksjeselskap,2022-05-27,79,"Luramyrveien 65, 4313 SANDNES",2022-05-05,2022-12-22,NaN,NaN,[],2022,SANDNES,nan
929593928,THEKCHICKEN AS,Aksjeselskap,2022-08-03,10,"Langgata 39, 4306 SANDNES",2022-07-15,2023-03-15,NaN,NaN,[],,SANDNES,nan
913154428,THERMO CONTROL SØR-VEST AS,Aksjeselskap,2014-01-30,16,"Torneroseveien 8, 4315 SANDNES",2013-12-13,2016-09-29,NaN,NaN,[],2022,SANDNES,nan
931913603,THOMAS ANDRE EIKE AS,Aksjeselskap,2023-08-17,15,"Jernbaneveien 9, 4005 STAVANGER",2023-08-01,2023-08-01,NaN,NaN,[],,STAVANGER,nan
979713126,THOR STEINAR BYGGTJENESTER AS,Aksjeselskap,1998-03-26,36,"Nesflåtveien 14, 4018 STAVANGER",1998-03-09,2002-11-13,NaN,NaN,[],2022,STAVANGER,nan
917871167,THORALF MYHRE AS,Aksjeselskap,1995-02-19,28,"Frøyerveien 3, 4328 SANDNES",1977-01-10,1999-04-30,NaN,NaN,[],2022,SANDNES,nan
931075136,THUNHEIM RETAIL AS,Aksjeselskap,1995-02-19,45,"Sverdrups gate 21, 4007 STAVANGER",1978-11-24,2023-03-20,NaN,NaN,[],2022,STAVANGER,nan
930395404,TIDEWATER MARINE AS,Aksjeselskap,1995-02-19,527,"Strandgata 5, 4307 SANDNES",1972-10-02,2019-04-26,NaN,NaN,[],2021,SANDNES,nan
979278799,TIDEWATER NORGE AS,Aksjeselskap,1997-09-30,20,"Strandgata 5, 4307 SANDNES",1997-09-26,2019-04-26,NaN,NaN,[],2021,SANDNES,nan
918319034,TILBORDS BUTIKKDRIFT AS,Aksjeselskap,2017-01-05,303,"Haakon 7's gate 8, 4306 SANDNES",2016-12-06,2018-05-03,NaN,NaN,[],2022,SANDNES,nan
933661059,TJØSTOLVSEN AS,Aksjeselskap,1995-02-19,20,"Heiamyrå 11C, 4031 STAVANGER",1982-12-31,2004-06-24,NaN,NaN,[],2022,STAVANGER,nan
925344966,TLA AS,Aksjeselskap,2020-07-23,50,"Strandkaien 26, 4005 STAVANGER",2020-07-15,2020-07-23,NaN,NaN,[],2022,STAVANGER,nan
926311158,TM BYGGSERVICE AS,Aksjeselskap,2020-12-30,19,"Koppholen 20, 4313 SANDNES",2020-11-30,2021-04-15,NaN,NaN,[],2022,SANDNES,nan
927163632,TNB KILDEN AS,Aksjeselskap,2021-05-29,14,"Gartnerveien 16, 4016 STAVANGER",2021-02-25,2021-02-25,NaN,NaN,[],2022,STAVANGER,nan
927163683,TNB KVADRAT AS,Aksjeselskap,2021-05-29,12,"Gamle Stokkavei 1, 4313 SANDNES",2021-02-25,2021-02-25,NaN,NaN,[],2022,SANDNES,nan
927163519,TNB MAXI AS,Aksjeselskap,2021-05-29,14,"Gravarsveien 7, 4306 SANDNES",2021-02-25,2021-02-25,NaN,NaN,[],2022,SANDNES,nan
980735664,TOCAP AS,Aksjeselskap,1999-05-25,15,"Nygaten 4-6, 4006 STAVANGER",1998-12-15,2004-04-01,NaN,NaN,[],2022,STAVANGER,nan
971076402,TOMMELITEN BARNEHAGE SA,Samvirkeforetak,1995-02-20,27,"Magnus Karlsons gate 13, 4021 STAVANGER",1994-08-12,2021-03-25,NaN,NaN,[],,STAVANGER,nan
921116845,TOMMYS CATERING AS,Aksjeselskap,2018-07-04,20,"Åmøyveien 69, 4158 BRU",2018-06-15,2018-06-15,NaN,NaN,[],2022,STAVANGER,nan
932983915,TOP MAN AS,Aksjeselskap,1995-02-19,13,"Langgata 12, 4306 SANDNES",1982-06-16,2006-10-04,NaN,NaN,[],2022,SANDNES,nan
920332625,TOTAL SAFETY AS,Aksjeselskap,2018-01-29,12,"Total Safety AS, Rådhusgata 6, 4306 SANDNES",2018-01-09,2018-01-09,NaN,NaN,[],2022,SANDNES,nan
927591464,TOTAL ØKONOMISTYRING SANDNES AS,Aksjeselskap,2021-08-26,12,"Nikkelveien 10, 4313 SANDNES",2021-08-05,2021-08-05,NaN,NaN,[],2022,SANDNES,nan
927066440,TOTALENERGIES EP NORGE AS,Aksjeselskap,1995-03-12,102,"Finnestadveien 44, 4029 STAVANGER",1977-07-01,2021-06-02,NaN,NaN,[],2022,STAVANGER,nan
937665482,TOYOTA SØRVEST AS,Aksjeselskap,1995-02-19,123,"Vestre Svanholmen 9, 4313 SANDNES",1986-01-02,2009-02-26,NaN,NaN,[],2022,SANDNES,nan
980891402,TRANSOCEAN SERVICES AS,Aksjeselskap,1999-07-01,87,"Maskinveien 26, 4033 STAVANGER",1999-06-25,2021-08-18,NaN,NaN,[],2022,STAVANGER,nan
920585329,TRATTORIA TESTA ROSSA AS,Aksjeselskap,2018-03-12,16,"Skagenkaien 9, 4006 STAVANGER",2018-03-06,2020-04-21,NaN,NaN,[],2022,STAVANGER,nan
933292878,TRE OG STÅL AS,Aksjeselskap,1995-02-19,16,"Langflåtveien 33, 4017 STAVANGER",1983-01-25,2020-09-21,NaN,NaN,[],2022,STAVANGER,nan
920494846,TREVED AS,Aksjeselskap,2018-04-18,10,"Hamneveien 21, 4016 STAVANGER",2018-01-02,2020-06-01,NaN,NaN,[],2021,STAVANGER,nan
977243394,TRIO FOOD PROCESSING MACHINERY AS,Aksjeselskap,1997-02-14,13,"Midtgårdveien 34, 4031 STAVANGER",1997-02-03,2010-09-23,NaN,NaN,[],2022,STAVANGER,nan
918111808,TRUCKSENTER AS,Aksjeselskap,2016-11-29,13,"Forusbeen 17, 4031 STAVANGER",2016-11-16,2022-12-20,NaN,NaN,[],2022,STAVANGER,nan
969242729,TRYGGVI KAREN FOSSÅ HANDELAND,Enkeltpersonforetak,1995-02-20,10,"Vaglemoen 12, 4323 SANDNES",,,NaN,NaN,[],,SANDNES,nan
926370502,TT BYGGDRIFT AS,Aksjeselskap,2021-01-12,19,"Larsamyrå 1, 4313 SANDNES",2020-12-22,2020-12-22,NaN,NaN,[],2022,SANDNES,nan
914080290,TV VEST AS,Aksjeselskap,2014-08-29,11,"Haugesundsgata 7D, 4014 STAVANGER",2014-08-04,2014-10-02,NaN,NaN,[],2022,STAVANGER,nan
981039173,TVEDT SENTERET AS,Aksjeselskap,1999-09-02,13,"Lagerveien 2, 4033 STAVANGER",1999-07-14,2022-09-19,NaN,NaN,[],2022,STAVANGER,nan
968091336,TVEIT AS,Aksjeselskap,1995-02-20,13,"Strandgata 111, 4307 SANDNES",1993-11-17,2021-01-05,NaN,NaN,[],2022,SANDNES,nan
979517963,TVERRÅ BUTIKKDRIFT AS,Aksjeselskap,1998-01-19,36,"Hoveveien 94, 4306 SANDNES",1997-12-05,2018-11-01,NaN,NaN,[],2022,SANDNES,nan
918288066,TWODAY COMMERCE AS,Aksjeselskap,2016-12-22,13,"Vestre Svanholmen 14, 4313 SANDNES",2016-12-01,2022-10-21,NaN,NaN,[],2022,SANDNES,nan
915315429,TØRST STAVANGER AS,Aksjeselskap,2015-04-28,11,"Øvre Holmegate 27, 4006 STAVANGER",2015-03-17,2015-03-17,NaN,NaN,[],2022,STAVANGER,nan
970996443,ULSNES BARNEHAGE SA,Samvirkeforetak,1995-03-12,38,"Colin Archers vei 8, 4077 HUNDVÅG",1994-03-03,2012-04-24,NaN,NaN,[],2022,STAVANGER,nan
970230459,UNGE SJØMENNS KRISTELIGE FORENING,Forening/lag/innretning,1995-02-20,73,"Skoleskipet Gann, Tømmerodden 1, 4077 HUNDVÅG",1947-01-24,2019-03-20,NaN,NaN,[],2022,STAVANGER,nan
979785615,UNITECH POWER SYSTEMS AS,Aksjeselskap,1998-05-13,39,"8. etasje, Jåttåvågveien 18, 4020 STAVANGER",1998-03-20,2022-05-19,NaN,NaN,[],2022,STAVANGER,nan
971564679,UNIVERSITETET I STAVANGER,Organisasjonsledd,1995-02-20,3736,"Arne Retterdals hus, Kjell Arholms gate 41, 4021 STAVANGER",,,NaN,NaN,[],,STAVANGER,872417842
980893936,UPHEADS AS,Aksjeselskap,1999-07-20,189,"Vestre Svanholmen 4, 4313 SANDNES",1999-05-03,2023-06-29,NaN,NaN,[],2022,SANDNES,nan
980608646,URD KLIMA SANDNES AS,Aksjeselskap,1999-03-23,25,"Kvålkroken 16, 4323 SANDNES",1999-03-08,2023-09-11,NaN,NaN,[],2022,SANDNES,nan
922043701,UTSIKTEN VEST FUS BARNEHAGE AS,Aksjeselskap,2019-01-22,22,"Bogafjellbakken 90, 4324 SANDNES",2018-10-16,2018-10-16,NaN,NaN,[],2022,SANDNES,nan
966529830,UTSTEIN KLOSTER HOTELL AS,Aksjeselskap,1995-03-12,54,"Finnesand, 4156 MOSTERØY",1993-04-29,2002-04-04,NaN,NaN,[],2022,STAVANGER,nan
977043603,VAKTMESTEREN FRA BATE AS,Aksjeselskap,1996-12-20,20,"Zetlitzveien 2, 4017 STAVANGER",1996-10-21,2014-03-19,NaN,NaN,[],2022,STAVANGER,nan
916541554,VALIDÉ AS,Aksjeselskap,2016-01-11,23,"Prof. Olav Hanssens v. 7A, 4021 STAVANGER",2015-12-15,2022-04-20,NaN,NaN,[],2022,STAVANGER,nan
928338266,VANESSA ALVARADO,Enkeltpersonforetak,2021-12-15,23,"Leilighet 123, Gamle Stokkavei 1, 4313 SANDNES",,,NaN,NaN,[],,SANDNES,nan
977028140,VARDENESET BALLKLUBB,Forening/lag/innretning,1996-12-16,32,"Gjerdeveien 82, 4028 STAVANGER",1975-11-21,,NaN,NaN,[],2021,STAVANGER,nan
976202910,VATNELI SKOLE ADVENTISTKIRKENS GRUNNSKOLE,Forening/lag/innretning,1996-03-18,29,"Vatneliveien 79, 4309 SANDNES",1978-08-01,,NaN,NaN,[],2022,SANDNES,nan
971141077,VAULEN IDRETTSLAG,Forening/lag/innretning,1995-02-20,26,"Nesflåtveien 3, 4018 STAVANGER",1938-03-15,,NaN,NaN,[],2021,STAVANGER,nan
979373856,VB RØRLEGGER TORGERSEN AS,Aksjeselskap,1997-11-07,35,"Strandgata 11, 4307 SANDNES",1997-10-29,2023-06-15,NaN,NaN,[],2022,SANDNES,nan
819459622,VEGA CONSULTANTS AS,Aksjeselskap,2017-08-25,35,"Løkkeveien 111, 4007 STAVANGER",2017-08-14,2017-08-14,NaN,NaN,[],2022,STAVANGER,nan
956165733,VEGGSYSTEMER AS,Aksjeselskap,1995-02-19,16,"Lagerveien 18, 4033 STAVANGER",1989-12-28,2022-06-30,NaN,NaN,[],2022,STAVANGER,nan
917324980,VELDE GULV AS,Aksjeselskap,2016-06-15,39,"Noredalsveien 294, 4308 SANDNES",2016-05-09,2019-10-21,NaN,NaN,[],2022,SANDNES,nan
937820747,VELDE INDUSTRI AS,Aksjeselskap,1995-02-19,10,"Noredalsveien 294, 4308 SANDNES",1985-11-14,2015-04-28,NaN,NaN,[],2022,SANDNES,nan
914995531,VELDE PUKK AS,Aksjeselskap,2015-02-21,53,"Noredalsveien 294, 4308 SANDNES",2014-12-04,2014-12-04,NaN,NaN,[],2022,SANDNES,nan
914343682,VELDE TRANSPORT AS,Aksjeselskap,2014-10-23,50,"Noredalsveien 294, 4308 SANDNES",2014-10-14,2014-12-04,NaN,NaN,[],2022,SANDNES,nan
924924489,VENTOR ENERGI NORGE AS,Aksjeselskap,2020-04-15,759,"Verven 42, 4014 STAVANGER",2020-01-25,2020-01-25,NaN,NaN,[],2022,STAVANGER,nan
823837372,VENTUM DYNAMICS GROUP AS,Aksjeselskap,2019-11-18,14,"Bjødnabeen 4, 4031 STAVANGER",2019-08-26,2022-09-26,NaN,NaN,[],2021,STAVANGER,nan
947329618,VIA MONTASJE A/S,Aksjeselskap,1995-02-19,11,"Kvernelandsveien 56D, 4323 SANDNES",1988-04-10,2007-05-23,NaN,NaN,[],2022,SANDNES,nan
879949572,VIACOMTE AS,Aksjeselskap,1998-07-16,11,"Helgelandveien 48, 4324 SANDNES",1998-03-23,2006-03-15,NaN,NaN,[],2022,SANDNES,nan
898241882,VIAL AS,Aksjeselskap,2012-04-16,20,"Auglendsmyrå 17B, 4016 STAVANGER",2012-03-29,2018-08-15,NaN,NaN,[],2022,STAVANGER,nan
979967691,VICAP AS,Aksjeselskap,1998-08-27,15,"Kvadrat, Gamle Stokkavei 1, 4313 SANDNES",1998-04-30,2010-08-23,NaN,NaN,[],2022,SANDNES,nan
918087834,VIKING FOTBALL AS,Aksjeselskap,2016-11-30,14,"Jåttåvågveien 11 A, 4020 STAVANGER",2016-11-10,2023-03-14,NaN,NaN,[],2022,STAVANGER,nan
970179461,VIKING FOTBALLKLUBB,Forening/lag/innretning,1995-02-20,170,"Jåttåvågveien 11A, 4020 STAVANGER",1899-08-10,,NaN,NaN,[],2022,STAVANGER,nan
917500630,VIKING MALERSERVICE AS,Aksjeselskap,2016-07-25,22,"Fabrikkveien 12, 4033 STAVANGER",2016-07-07,2016-07-07,NaN,NaN,[],2022,STAVANGER,nan
814240592,VILLA 22 AS,Aksjeselskap,2014-10-02,41,"Skagenkaien 9, 4006 STAVANGER",2014-09-16,2019-04-01,NaN,NaN,[],2022,STAVANGER,nan
916040563,VIMATO AS,Aksjeselskap,2015-10-09,23,"Lagerveien 18, 4033 STAVANGER",2015-09-29,2015-09-29,NaN,NaN,[],2022,STAVANGER,nan
977522870,VINSPESIALISTEN SAFIREN AS,Aksjeselskap,1997-05-13,10,"Vågsgaten 16, 4306 SANDNES",1997-04-23,2005-04-28,NaN,NaN,[],2022,SANDNES,nan
970991786,VITEC AGRANDO AS,Aksjeselskap,1995-02-20,18,"Langgata 97, 4306 SANDNES",1994-06-02,2018-05-29,NaN,NaN,[],2022,SANDNES,nan
841239172,VITEC PLANIA AS,Aksjeselskap,1995-02-19,20,"Forusbeen 78, 4033 STAVANGER",1986-11-15,2016-12-05,NaN,NaN,[],2022,STAVANGER,nan
964668051,VMS STAVANGER AS,Aksjeselskap,1995-02-20,44,"Stokkamyrveien 16, 4313 SANDNES",1992-08-03,2020-05-26,NaN,NaN,[],2022,SANDNES,nan
888978062,VOLD REGNSKAP AS,Aksjeselskap,2005-11-30,13,"Snekkerveien 10, 4321 SANDNES",2005-11-24,2008-01-09,NaN,NaN,[],2022,SANDNES,nan
925816825,VOLONTÈ ARKADEN AS,Aksjeselskap,2020-10-21,12,"Klubbgata 5, 4013 STAVANGER",2020-10-04,2020-10-04,NaN,NaN,[],2022,STAVANGER,nan
893616772,VOLONTE VÅGEN AS,Aksjeselskap,2009-02-04,14,"Vågsgata 33, 4306 SANDNES",2008-11-14,2019-06-22,NaN,NaN,[],2022,SANDNES,nan
947410288,VULKEN MARITIM AS,Aksjeselskap,1995-02-19,17,"Finnestadsvingen 11, 4029 STAVANGER",1987-11-06,2006-02-02,NaN,NaN,[],2022,STAVANGER,nan
918768394,VÅGANE VISTE AS,Aksjeselskap,2017-03-28,13,"Finnestadsvingen 30, 4029 STAVANGER",2017-02-10,2023-04-17,NaN,NaN,[],2022,STAVANGER,nan
913696344,VÅGEN TRAFIKKSKOLE AS,Aksjeselskap,2014-05-30,10,"Holbergs gate 27, 4306 SANDNES",2014-04-18,2014-04-18,NaN,NaN,[],2022,SANDNES,nan
921703821,VÅLAND BILPLEIE OG SERVICE AS,Aksjeselskap,2018-11-13,10,"Kong Carls gate 19, 4010 STAVANGER",2018-10-24,2018-10-24,NaN,NaN,[],2022,STAVANGER,nan
960051556,VÅLAND MAT AS,Aksjeselskap,1995-02-20,13,"Armauer Hansens vei 11, 4011 STAVANGER",1991-02-11,2003-11-10,NaN,NaN,[],2022,STAVANGER,nan
919160675,VÅR ENERGI ASA,Allmennaksjeselskap,1995-03-12,1069,"Vestre Svanholmen 1, 4313 SANDNES",1965-05-20,2023-05-04,NaN,NaN,[],2022,SANDNES,nan
925904082,VÅRGRØNN AS,Aksjeselskap,2020-11-03,22,"Bygg A 3.etasje, Jåttåvågveien 7, 4020 STAVANGER",2020-10-01,2023-06-20,NaN,NaN,[],2022,STAVANGER,nan
925929336,W3SCHOOLS NETWORK AS,Aksjeselskap,2020-11-06,13,"Rådhusgata 6, 4306 SANDNES",2020-10-22,2020-10-22,NaN,NaN,[],2022,SANDNES,nan
916551231,WANG UNG SANDNES AS,Aksjeselskap,2016-01-13,39,"Jønningsheiveien 42, 4316 SANDNES",2015-12-08,2017-07-31,NaN,NaN,[],2022,SANDNES,nan
916551215,WANG UNG STAVANGER AS,Aksjeselskap,2016-01-13,39,"Gunnar Warebergs gate 5, 4021 STAVANGER",2015-12-08,2017-07-31,NaN,NaN,[],2022,STAVANGER,nan
930779954,WE ENERGY AS,Aksjeselskap,2023-02-07,85,"Maskinveien 9, 4033 STAVANGER",2023-01-24,2023-10-09,NaN,NaN,[],,STAVANGER,nan
955516850,WEATHERFORD NORGE AS,Aksjeselskap,1995-02-19,269,"Stokkamyrveien 17, 4313 SANDNES",1989-12-22,2022-02-25,NaN,NaN,[],2022,SANDNES,nan
915603114,WELL ID AS,Aksjeselskap,2015-07-03,11,"Vassbotnen 15A, 4313 SANDNES",2015-06-19,2018-06-26,NaN,NaN,[],2022,SANDNES,nan
933766977,WELLCONNECTION WEPCO AS,Aksjeselskap,1995-03-12,57,"Finnestadjordet 10, 4029 STAVANGER",1986-07-01,2020-12-18,NaN,NaN,[],2021,STAVANGER,nan
913561473,WELLESLEY PETROLEUM AS,Aksjeselskap,2014-04-30,16,"Reidar Berges gate 9, 4013 STAVANGER",2014-04-10,2022-02-14,NaN,NaN,[],2022,STAVANGER,nan
919977639,WENN ASA,Allmennaksjeselskap,2017-11-27,16,"Grenseveien 21, 4313 SANDNES",2017-11-07,2023-09-01,NaN,NaN,[],2022,SANDNES,nan
921638248,WESTCO AS,Aksjeselskap,2018-10-31,11,"Myrvangveien 6, 4016 STAVANGER",2018-10-17,2023-09-07,NaN,NaN,[],2022,STAVANGER,nan
950632097,WESTCO MILJØ AS,Aksjeselskap,1995-02-19,106,"Myrvangveien 6, 4016 STAVANGER",1988-11-11,2006-12-28,NaN,NaN,[],2022,STAVANGER,nan
930532622,WEWENTLIVE AS,Aksjeselskap,2022-12-22,155,"c/o Jansson & Larsen Regnskap AS, Løkkeveien 14, 4008 STAVANGER",2022-10-14,2022-10-14,NaN,NaN,[],2022,STAVANGER,nan
916594925,WINGS TRAVEL MANAGEMENT AS,Aksjeselskap,2016-01-20,18,"Koppholen 6, 4313 SANDNES",2016-01-14,2019-12-20,NaN,NaN,[],2022,SANDNES,nan
978662455,WOLDCAM AS,Aksjeselskap,1997-06-30,10,"Lagerveien 19, 4033 STAVANGER",1997-06-18,2010-04-21,NaN,NaN,[],2022,STAVANGER,nan
918055835,WORLD WIDE SHIPSERVICE AS,Aksjeselskap,2016-11-22,15,"Auravigå 8, 4085 HUNDVÅG",2016-11-03,2016-11-03,NaN,NaN,[],2022,STAVANGER,nan
914916062,WS FOTO AS,Aksjeselskap,2015-02-04,15,"Gartnerveien 15, 4016 STAVANGER",2015-01-14,2015-02-24,NaN,NaN,[],2022,STAVANGER,nan
924791756,XL-BYGG FINNØY AS,Aksjeselskap,2020-03-18,15,"Steinnesvåg 40, 4160 FINNØY",2020-03-05,2023-08-15,NaN,NaN,[],2022,STAVANGER,nan
980405702,XO STEAKHOUSE AS,Aksjeselskap,1999-01-25,13,"Skagen 10, 4006 STAVANGER",1998-12-22,2017-08-17,NaN,NaN,[],2022,STAVANGER,nan
930189227,YAFIET MESFUN AS,Aksjeselskap,2022-11-08,14,"REMA 1000 STEMMEN, Tastagata 36, 4007 STAVANGER",2022-10-18,2022-10-18,NaN,NaN,[],2022,STAVANGER,nan
919686065,YES VI LEKER MADLA AS,Aksjeselskap,2017-11-01,18,"Madlakrossen 7, 4042 HAFRSFJORD",2017-09-22,2018-01-21,NaN,NaN,[],2022,STAVANGER,nan
921313632,YIPS PEDERSGATA AS,Aksjeselskap,2018-08-29,30,"Pedersgata 33, 4013 STAVANGER",2018-08-11,2022-12-22,NaN,NaN,[],2022,STAVANGER,nan
912494470,ZAPTEC CHARGER AS,Aksjeselskap,2013-09-25,119,"Prof. Olav Hanssens v. 7A, 4021 STAVANGER",2013-08-26,2021-08-31,NaN,NaN,[],2022,STAVANGER,nan
917129789,ZOOPER AS,Aksjeselskap,2016-05-04,10,"Hillevågsveien 91, 4016 STAVANGER",2016-04-27,2016-10-28,NaN,NaN,[],2022,STAVANGER,nan
927102331,ZOUQ SANDNES AS,Aksjeselskap,2021-06-01,25,"Pedersgata 4, 4013 STAVANGER",2021-03-18,2021-03-18,NaN,NaN,[],2022,STAVANGER,nan
924925035,ZOUQ STAVANGER AS,Aksjeselskap,2020-04-15,33,"Pedersgata 4, 4013 STAVANGER",2020-03-12,2020-03-12,NaN,NaN,[],2022,STAVANGER,nan
915328288,ØGLÆND HAGE OG ANLEGG AS,Aksjeselskap,2015-05-22,10,"Vagletunet 36, 4323 SANDNES",2015-04-21,2015-04-21,NaN,NaN,[],2022,SANDNES,nan
980279286,ØGREID AS,Aksjeselskap,1998-11-13,12,"Løkkeveien 59, 4008 STAVANGER",1998-09-30,2017-11-23,NaN,NaN,[],2022,STAVANGER,nan
928040747,ØKO REGNSKAP AS,Aksjeselskap,2021-11-02,11,"Øvre Stokkavei 46, 4023 STAVANGER",2021-09-10,2023-01-04,NaN,NaN,[],2022,STAVANGER,nan
977053781,ØRLAND TRANSPORT AS,Aksjeselskap,1997-01-02,181,"Fosseikeveien 15, 4323 SANDNES",1996-08-15,2023-05-31,NaN,NaN,[],2022,SANDNES,nan
915611893,ØRNESTEIN GÅRDSBARNEHAGE AS,Aksjeselskap,2015-07-06,29,"Longebakke 31, 4042 HAFRSFJORD",2015-06-25,2015-06-25,NaN,NaN,[],2022,STAVANGER,nan
928585964,ØRNHAUG BESØK OG AKTIVITETSTUN AS,Aksjeselskap,2022-01-20,18,"Åmøyveien 392, 4152 VESTRE ÅMØY",2022-01-06,2022-01-06,NaN,NaN,[],2022,STAVANGER,nan
921207417,ØS VARME AS,Aksjeselskap,2018-07-31,13,"Welhavens vei 9, 4319 SANDNES",2018-07-20,2018-09-12,NaN,NaN,[],2022,SANDNES,nan
915940587,ØSTER HUS DRIFT AS,Aksjeselskap,2015-09-18,115,"Welhavens vei 8, 4319 SANDNES",2015-09-08,2016-05-10,NaN,NaN,[],2022,SANDNES,nan
912485811,ØSTER HUS ENTREPRENØR AS,Aksjeselskap,2013-09-24,72,"Welhavens vei 4, 4319 SANDNES",2013-09-03,2013-09-03,NaN,NaN,[],2022,SANDNES,nan
913369157,ØSTHUS BYGG & MASKIN AS,Aksjeselskap,2014-03-14,18,"Fognavegen 356, 4164 FOGN",2014-03-03,2014-03-21,NaN,NaN,[],2022,STAVANGER,nan
946061719,Østraadt Rør A/S,Aksjeselskap,1995-03-12,63,"Svilandveien 92, 4338 SANDNES",1988-05-10,2014-06-10,NaN,NaN,[],2022,SANDNES,nan
979777809,ØYANE SYKEHJEM,Stiftelse,1998-07-06,149,"Austbøgeilen 62, 4085 HUNDVÅG",1974-02-13,,NaN,NaN,[],2022,STAVANGER,nan
978684335,ÅLGÅRD'S AUTO AS,Aksjeselskap,1997-07-09,61,"Bedriftsveien 18, 4313 SANDNES",1997-02-14,2008-03-04,NaN,NaN,[],2022,SANDNES,nan
925384526,AAMOD AS,Aksjeselskap,2020-07-23,14,"Dyrnesvika 10B, 4329 SANDNES",2020-07-07,2020-07-07,NaN,NaN,[],2022,SANDNES,nan
959617929,AANESTAD SERVICE AS,Aksjeselskap,1995-03-12,13,"Strandsvingen 1, 4032 STAVANGER",1990-12-20,2003-03-12,NaN,NaN,[],2022,STAVANGER,nan
959980454,AASE LANDBRUK AS,Aksjeselskap,1995-02-20,27,"Kvålveien 6, 4323 SANDNES",1991-01-31,2004-12-21,NaN,NaN,[],2022,SANDNES,nan
912722732,AASE RØR AS,Aksjeselskap,2013-11-12,16,"Nikkelveien 1, 4313 SANDNES",2013-10-11,2021-07-05,NaN,NaN,[],2022,SANDNES,nan
928849015,ÅSEDALEN SERVICE AS,Aksjeselskap,2022-03-01,10,"Jærveien 185, 4321 SANDNES",2022-02-04,2022-05-18,NaN,NaN,[],2022,SANDNES,nan
987051116,ABDULKADIR AKDOGAN,Enkeltpersonforetak,2004-07-27,11,"Liastølveien 11, 4027 STAVANGER",,,NaN,NaN,[],,STAVANGER,nan
985984476,ABELON MANAGEMENT AS,Aksjeselskap,2003-08-29,32,"Grenseveien 21, 4313 SANDNES",2003-06-05,2020-03-24,NaN,NaN,[],2022,SANDNES,nan
990781451,ADVOKATFIRMAET MELING AS,Aksjeselskap,2007-01-24,23,"St. Olavs gate 11, 4005 STAVANGER",2007-01-01,2010-12-28,NaN,NaN,[],2022,STAVANGER,nan
990590486,AGR CONSULTANCY SERVICES AS,Aksjeselskap,2006-12-12,69,"Laberget 22, 4020 STAVANGER",2006-11-20,2019-12-11,NaN,NaN,[],2022,STAVANGER,nan
992138394,AGROMILJØ AS,Aksjeselskap,2008-01-19,25,"Fåholmen 3, 4160 FINNØY",2007-12-10,2008-12-02,NaN,NaN,[],2022,STAVANGER,nan
984735227,AIBEL AS,Aksjeselskap,2002-08-28,3641,"Vestre Svanholmen 14, 4313 SANDNES",2002-06-27,2016-08-25,NaN,NaN,[],2022,SANDNES,nan
995383039,AIDER SØRVEST AS,Aksjeselskap,2010-04-12,69,"Travbaneveien 3, 4031 STAVANGER",2010-04-08,2023-01-20,NaN,NaN,[],2022,STAVANGER,nan
