orgnr,role,company_name,company_orgnr,last_changed
995498448,Regnskapsfører,AZETS INSIGHT AS,983338917,2010-06-02
992352353,Revisor,KPMG AS,935174627,2017-11-01
992352353,Regnskapsfører,ANKER REGNSKAP AS,994257404,2009-12-15
994146661,Revisor,BDO AS,993606650,2012-02-15
994938886,Revisor,BDO AS,993606650,2010-01-05
993579572,Revisor,KPMG AS,935174627,2018-09-18
995690772,Revisor,AAUDIT AS,927653508,2023-10-24
995690772,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2021-10-04
982986141,Revisor,DELOITTE AS,980211282,2017-03-15
992073616,Revisor,BDO AS,993606650,2022-05-04
992073616,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2024-02-05
993518905,Revisor,ERGA REVISJON AS,980024679,2016-10-29
993518905,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
994386425,Revisor,AAUDIT AS,927653508,2022-01-11
994386425,Regnskapsfører,VIEW LEDGER AS,987260335,2021-11-15
996269434,Revisor,BDO AS,993606650,2012-10-09
996269434,Regnskapsfører,AZETS INSIGHT AS,983338917,2010-12-21
981982789,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2023-12-28
981982789,Regnskapsfører,ANKER REGNSKAP AS,994257404,2017-12-29
987972726,Revisor,REVISJON VEST AS,982519411,2011-09-26
987972726,Regnskapsfører,VOLD REGNSKAP AS,888978062,2010-09-22
996360695,Revisor,ERNST & YOUNG AS,976389387,2013-08-27
996360695,Regnskapsfører,AZETS INSIGHT AS,983338917,2014-12-16
995583011,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2022-09-30
995583011,Regnskapsfører,BDO AS,993606650,2020-11-23
996607070,Revisor,FORUS REVISJON AS,986352945,2011-02-22
996607070,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
994312359,Revisor,ERGA REVISJON AS,980024679,2017-10-09
994312359,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2022-11-04
990702632,Revisor,CREDO REVISJON AS,996105709,2011-01-13
990702632,Regnskapsfører,RYGR ØKONOMI AS,976899709,2022-12-14
987884630,Revisor,JÆRREVISJON AS,988432539,2012-01-18
987884630,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2020-09-21
992698578,Revisor,IMO ØKONOMIPARTNER AS,926376691,2022-01-19
992698578,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2021-12-18
988967416,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2005-11-26
988967416,Regnskapsfører,"RENNESØY OG RANDABERG', 'REKNESKAPSLAG SA",955230728,2005-11-26
996257533,Revisor,AVEN REVISJON AS,992121696,2012-09-05
996257533,Regnskapsfører,ØKO REGNSKAP AS,928040747,2022-12-13
985049335,Revisor,KPMG AS,935174627,2017-06-24
985049335,Regnskapsfører,PBL REGNSKAP AS,988954691,2017-04-19
988814466,Revisor,BDO AS,993606650,2014-11-03
988814466,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2013-05-08
993933988,Revisor,DELOITTE AS,980211282,2022-08-01
982929733,Revisor,DELOITTE AS,980211282,2022-08-16
987768088,Revisor,BDO AS,993606650,2012-02-15
987768088,Regnskapsfører,JÆRØK DA,986397167,2020-10-15
986487131,Revisor,STAVANGER REVISJON AS,985182736,2009-09-14
986487131,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-10-18
993460265,Revisor,KPMG AS,935174627,2010-08-28
993460265,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2010-03-18
996188205,Revisor,BDO AS,993606650,2018-10-03
996188205,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2018-08-09
985586543,Revisor,BDO AS,993606650,2017-10-05
985586543,Regnskapsfører,JÆREN REGNSKAP AS,975966992,2003-04-09
985831807,Revisor,JOHANSEN REVISJON AS,983230814,2017-02-28
985831807,Regnskapsfører,REGNSKAP I SENTRUM AS,993197076,2024-01-05
991789588,Revisor,RSM NORGE AS,982316588,2018-07-04
991789588,Regnskapsfører,VOLD REGNSKAP AS,888978062,2007-10-03
987354526,Revisor,STAVANGER REVISJON AS,985182736,2023-04-13
987354526,Regnskapsfører,MAGNAR NILSEN CONSULTING AS,936025609,2022-04-07
987354526,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2022-04-07
984262043,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2012-08-22
984012187,Revisor,BDO AS,993606650,2012-02-15
990706573,Revisor,RSM NORGE AS,982316588,2018-07-04
990706573,Regnskapsfører,NUMBERS AS,919948329,2020-11-24
992977949,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2008-08-19
992977949,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
997174704,Revisor,BRYNE REVISJON AS,884880432,2011-07-28
997174704,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
990918198,Revisor,RSM NORGE AS,982316588,2018-07-04
987444053,Revisor,ERGA REVISJON AS,980024679,2004-11-09
992112972,Revisor,REVISJON RYFYLKE AS,983549896,2008-01-19
992112972,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2022-12-15
989551434,Revisor,KPMG AS,935174627,2006-03-07
989551434,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2017-10-23
988797898,Forretningsfører,RAXO AS,996015815,2011-12-13
988797898,Regnskapsfører,OVAL REGNSKAP AS,915475493,2017-11-27
982703328,Revisor,ERGA REVISJON AS,980024679,2001-09-29
982703328,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2000-12-06
991678417,Revisor,REVISJONSSELSKAPET AS,974481596,2023-09-14
990448736,Revisor,ERGA REVISJON AS,980024679,2013-09-07
990448736,Regnskapsfører,LIMA REGNSKAP AS,918953515,2021-04-30
996335429,Revisor,ERNST & YOUNG AS,976389387,2014-07-07
996335429,Regnskapsfører,SUMIT UP AS,919567759,2023-03-29
996335429,Regnskapsfører,AZETS INSIGHT AS,983338917,2023-03-29
988331651,Revisor,KPMG AS,935174627,2009-09-28
988331651,Regnskapsfører,PBL REGNSKAP AS,988954691,2009-01-15
987603488,Revisor,REVISJON 1 AS,988623512,2006-12-28
987603488,Regnskapsfører,PRE SOLUTIONS AS,829002132,2023-05-31
995642034,Revisor,DELOITTE AS,980211282,2010-07-02
995642034,Regnskapsfører,BDO AS,993606650,2017-02-02
991951482,Revisor,ERGA REVISJON AS,980024679,2020-12-07
991951482,Regnskapsfører,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2008-01-14
990780501,Revisor,ABACUS REVISJON AS,913094751,2014-02-27
990780501,Regnskapsfører,ECIT BUSINESS PARTNER PLUSS AS,987770384,2007-01-27
989783661,Regnskapsfører,HG-REGNSKAP SANDNES SA,971428708,2023-06-28
994956183,Revisor,RSM NORGE AS,982316588,2019-11-18
994956183,Regnskapsfører,AIDER AS,922633452,2023-12-16
992684127,Regnskapsfører,RELEVANT REGNSKAP AS,919828129,2023-10-31
983426417,Revisor,ERNST & YOUNG AS,976389387,2001-06-06
983426417,Regnskapsfører,TMF NORWAY AS,989987429,2021-06-08
989128639,Revisor,DELOITTE AS,980211282,2018-10-29
981603702,Revisor,AAUDIT AS,927653508,2022-01-03
981603702,Regnskapsfører,ASTON BUSINESS MANAGEMENT AS,912386872,2022-11-11
991455779,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2024-01-19
997275322,Revisor,BDO AS,993606650,2017-10-10
997275322,Regnskapsfører,KJEDEREGNSKAP OG RÅDGIVNING AS,999221394,2014-01-13
993109487,Revisor,ERGA REVISJON AS,980024679,2023-01-03
993109487,Regnskapsfører,ACCOUNTOR AS,981947843,2021-01-23
981657322,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-20
981657322,Regnskapsfører,AZETS INSIGHT AS,983338917,2021-02-09
988362727,Revisor,BDO AS,993606650,2012-02-15
989176226,Revisor,BDO AS,993606650,2010-01-05
989176226,Regnskapsfører,PROGRESSO AS,930069299,2023-01-04
981940768,Revisor,DELOITTE AS,980211282,2015-09-29
996226441,Revisor,DELOITTE AS,980211282,2015-09-30
982912997,Revisor,ORSTAD REVISJON AS,913957407,2022-10-07
990832269,Revisor,CREDO REVISJON AS,996105709,2011-10-11
986040366,Revisor,STAVANGER REVISJON AS,985182736,2017-12-19
989439154,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2014-11-05
988517976,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2014-11-05
988517976,Regnskapsfører,SECANT AS,948114194,2022-08-19
985377545,Revisor,ERNST & YOUNG AS,976389387,2003-06-21
985377545,Hovedforetak,NOV DOWNHOLE NORWAY LLC,985377626,2003-02-13
991356959,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2019-11-26
985203288,Revisor,FORUS REVISJON AS,986352945,2004-01-22
985203288,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2005-08-24
982820685,Revisor,REVISJON VEST AS,982519411,2003-10-18
982820685,Regnskapsfører,RANDEBERG ØKONOMI AS,926695185,2023-04-14
985530572,Revisor,BDO AS,993606650,2012-02-15
985530572,Regnskapsfører,NORGESGRUPPEN REGNSKAP AS,883743512,2011-04-08
995359448,Revisor,ERNST & YOUNG AS,976389387,2019-09-24
988400025,Revisor,KPMG AS,935174627,2023-10-17
988400025,Regnskapsfører,AZETS INSIGHT AS,983338917,2017-12-23
994248243,Revisor,RSM NORGE AS,982316588,2018-07-04
994248243,Regnskapsfører,XACCT ACCOUNTING AS,997471237,2023-11-07
991870717,Revisor,DELOITTE AS,980211282,2023-01-31
985524661,Revisor,LIIT AS,931900420,2023-10-24
985524661,Regnskapsfører,LUND REGNSKAPSKONTOR AS,987656190,2020-11-25
985563519,Revisor,BDO AS,993606650,2012-02-15
985563519,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2006-11-18
991270574,Revisor,ERGA REVISJON AS,980024679,2023-11-29
991270574,Regnskapsfører,AIDER AS,922633452,2023-12-16
990717265,Revisor,SLM REVISJON AS,972412112,2021-10-08
990717265,Regnskapsfører,REGNSKAPSTJENESTER LILLESTRØM AS,999240461,2015-05-26
996645479,Revisor,FJERMESTAD REVISJON AS,927011174,2023-09-11
996645479,Regnskapsfører,NUMBERS AS,919948329,2021-06-19
985321876,Revisor,ERNST & YOUNG AS,976389387,2022-01-25
985321876,Regnskapsfører,AZETS INSIGHT AS,983338917,2013-04-06
983382355,Revisor,KPMG AS,935174627,2018-07-28
983382355,Regnskapsfører,AZETS INSIGHT AS,983338917,2007-02-12
985027463,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2013-12-31
986174613,Revisor,RIKSREVISJONEN,974760843,2020-02-22
986174613,Org.ledd i offentlig sektor,ENERGIDEPARTEMENTET,977161630,2024-02-08
991108084,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2020-06-11
991108084,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2012-07-16
985516073,Regnskapsfører,"GRINDHEIM REKNESKAPSKONTOR Åge', 'Grindheim",970054219,2003-03-21
986679979,Revisor,LIIT AS,931900420,2023-11-09
986679979,Regnskapsfører,LIGO REGNSKAP AS,892122652,2009-03-24
989930877,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-01-23
992766166,Revisor,DELOITTE AS,980211282,2008-06-10
992766166,Regnskapsfører,NORREIN AS,917377529,2017-01-04
985331219,Revisor,BDO AS,993606650,2012-02-15
985331219,Regnskapsfører,ATHENE ACCOUNTING AS,980325865,2023-12-18
982314097,Revisor,FORUS REVISJON AS,986352945,2014-11-12
982314097,Regnskapsfører,KITTELSEN REGNSKAPSSERVICE,983898130,2006-03-18
990816360,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2011-10-24
986926909,Revisor,DELOITTE AS,980211282,2004-06-08
986926909,Regnskapsfører,KPMG REGNSKAPSSERVICE AS,923070559,2022-01-26
986926909,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2022-01-26
993011673,Revisor,REVISJONSFIRMAET ÅSVANG & CO AS,987679026,2019-03-11
992920726,Regnskapsfører,ANKER REGNSKAP AS,994257404,2009-12-15
986517138,Revisor,REVISJON VEST AS,982519411,2012-02-06
986517138,Regnskapsfører,FORTE REGNSKAP AS,975378012,2024-01-02
992257393,Revisor,SOLVIK-OLSEN REVISJON AS,992395826,2019-11-05
992257393,Regnskapsfører,VIEW LEDGER AS,987260335,2016-03-14
989111736,Deltakere,SANDNES KOMMUNE,964965137,2006-01-14
989111736,Deltakere,STAVANGER KOMMUNE,964965226,2006-01-14
989111736,Revisor,ROGALAND REVISJON IKS,887052832,2006-01-14
994623702,Revisor,ORSTAD REVISJON AS,913957407,2015-11-03
994623702,Regnskapsfører,AIDER AS,922633452,2023-12-16
993787787,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2018-08-02
993787787,Regnskapsfører,ACCENTURE AS,992037601,2020-03-18
982519411,Revisor,REVISJON RYFYLKE AS,983549896,2020-07-31
986423516,Revisor,REVISJON VEST AS,982519411,2023-10-06
986423516,Regnskapsfører,"RENNESØY OG RANDABERG', 'REKNESKAPSLAG SA",955230728,2004-11-24
991061193,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2007-03-29
986476695,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-12-07
986476695,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2023-01-04
986389725,Revisor,REVISJON 1 AS,988623512,2006-01-04
986389725,Regnskapsfører,AZETS INSIGHT AS,983338917,2020-11-03
991089888,Revisor,BDO AS,993606650,2012-02-15
991089888,Regnskapsfører,EIE ØKONOMI AS,990025983,2012-05-19
981513886,Revisor,ERNST & YOUNG AS,976389387,2000-10-07
996467597,Revisor,BDO AS,993606650,2020-01-07
996467597,Regnskapsfører,DEFACTO STAVANGER AS,829772132,2024-01-22
984660782,Revisor,BDO AS,993606650,2012-11-17
984660782,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2021-09-23
990501300,Revisor,ERNST & YOUNG AS,976389387,2006-11-11
984329075,Revisor,ERNST & YOUNG AS,976389387,2023-01-17
984329075,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-01-17
995209888,Revisor,STAVANGER REVISJON AS,985182736,2014-03-24
995209888,Regnskapsfører,FLYT REGNSKAP AS,927689766,2021-11-05
984313667,Revisor,CAPAX AS,992121777,2011-09-20
995890429,Revisor,KPMG AS,935174627,2022-06-22
995890429,Hovedforetak,ROWAN NORWAY LIMITED,995890461,2010-09-07
992431326,Revisor,AVEN REVISJON AS,992121696,2021-09-22
992431326,Regnskapsfører,VIEW LEDGER AS,987260335,2019-03-07
981622774,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-20
982032466,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2015-03-09
982032466,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-15
982947847,Revisor,ERGA REVISJON AS,980024679,2001-02-05
982947863,Revisor,ERGA REVISJON AS,980024679,2001-02-05
982845580,Revisor,RSM NORGE AS,982316588,2019-09-27
982845580,Regnskapsfører,VOLD REGNSKAP AS,888978062,2006-01-17
991516727,Revisor,CREDO REVISJON AS,996105709,2011-01-13
988665908,Revisor,ERNST & YOUNG AS,976389387,2013-10-31
988665908,Regnskapsfører,AZETS INSIGHT AS,983338917,2014-12-16
984006837,Revisor,IHS REVISJON AS,920206611,2018-02-21
984006837,Regnskapsfører,LIGO REGNSKAP AS,892122652,2017-10-16
992627131,Revisor,ERNST & YOUNG AS,976389387,2016-11-19
992627131,Regnskapsfører,REMA 1000 NORGE AS,982254604,2008-05-14
989066374,Revisor,REVISJON RYFYLKE AS,983549896,2017-06-23
989066374,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2009-02-07
984030460,Revisor,FORUS REVISJON AS,986352945,2004-01-22
984030460,Regnskapsfører,STYRINGSGRUPPEN REGNSKAP AS,997921240,2024-01-08
991674543,Revisor,REVISJON VEST AS,982519411,2018-12-14
991674543,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2022-12-28
986392726,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2023-09-04
986392726,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
989580493,Revisor,RSM NORGE AS,982316588,2018-07-04
989580493,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-16
985010862,Revisor,RSM NORGE AS,982316588,2018-07-04
985010862,Regnskapsfører,ADDVANT STAVANGER AS,926956027,2023-02-20
996411370,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2011-03-16
996540812,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2011-03-16
983075401,Revisor,BDO AS,993606650,2012-02-15
983075401,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2001-03-07
987706147,Revisor,STAVANGER REVISJON AS,985182736,2005-01-12
987706147,Regnskapsfører,VIEW LEDGER AS,987260335,2020-11-12
996341046,Revisor,JÆRREVISJON AS,988432539,2010-12-23
991552049,Revisor,ERGA REVISJON AS,980024679,2007-08-11
991552049,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
985979731,Revisor,ERGA REVISJON AS,980024679,2003-08-27
985979731,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
992412887,Revisor,ERGA REVISJON AS,980024679,2008-03-11
992412887,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
995889781,Revisor,ERGA REVISJON AS,980024679,2010-09-02
995889781,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
994032992,Revisor,ERGA REVISJON AS,980024679,2009-05-04
994032992,Regnskapsfører,LURA REGNSKAP AS,921761244,2019-08-27
988440884,Revisor,BDO AS,993606650,2010-01-05
988440884,Regnskapsfører,MDE SIGMA AS,923574654,2021-12-30
985717265,Revisor,BDO AS,993606650,2012-02-15
987313757,Revisor,DELOITTE AS,980211282,2016-10-05
987341947,Revisor,DELOITTE AS,980211282,2016-10-06
989059335,Revisor,RSM NORGE AS,982316588,2018-07-04
989059335,Regnskapsfører,RANDABERG REGNSKAP AS,988980315,2018-06-20
984174209,Revisor,FRYD REVISJON AS,919314443,2017-09-08
984174209,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2021-12-18
988044113,Revisor,KPMG AS,935174627,2005-03-30
983464890,Revisor,ERGA REVISJON AS,980024679,2020-12-07
983464890,Regnskapsfører,AABREKK REGNSKAP AS,943611521,2004-03-17
989999060,Revisor,ERGA REVISJON AS,980024679,2006-07-12
986397205,Revisor,FORUS REVISJON AS,986352945,2010-09-16
986397205,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
992206381,Revisor,FORUS REVISJON AS,986352945,2010-09-16
992206381,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
986442782,Revisor,TJEMSLAND REVISJON & RÅDGIVNING AS,930216976,2023-02-27
986442782,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2011-08-30
990524599,Revisor,DELOITTE AS,980211282,2009-06-23
995580373,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2010-07-06
996819884,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-05-20
996819884,Regnskapsfører,12I ØKONOMI AS,925413224,2021-09-07
991883754,Revisor,KPMG AS,935174627,2017-11-01
991883754,Regnskapsfører,BRAINIACS AS,921966490,2021-07-20
996480194,Revisor,BDO AS,993606650,2016-01-15
996480194,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2022-08-31
990969795,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2012-01-14
990945748,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2007-03-14
983984398,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2022-02-21
994581139,Revisor,BRYNE REVISJON AS,884880432,2009-09-30
994581139,Regnskapsfører,AIDER AS,922633452,2023-12-16
987656255,Revisor,BRYNE REVISJON AS,884880432,2008-05-14
987656255,Regnskapsfører,AZETS INSIGHT AS,983338917,2018-07-04
992758201,Revisor,LIIT AS,931900420,2023-11-09
992758201,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-09-03
990412987,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2022-09-02
994608509,Revisor,STAVANGER REVISJON AS,985182736,2021-11-22
994608509,Regnskapsfører,ACCOMODO REGNSKAP AS,989746111,2023-09-27
994608509,Regnskapsfører,"SPAREBANK 1 SR-BANK', 'FORRETNINGSPARTNER AS",990945748,2023-09-27
985904944,Revisor,DELOITTE AS,980211282,2011-08-27
985904944,Regnskapsfører,AZETS INSIGHT AS,983338917,2017-01-16
983082823,Revisor,REVISJON VEST AS,982519411,2022-01-17
983082823,Regnskapsfører,PRO-SJEKT REGNSKAP AS,983898033,2012-01-11
984792972,Revisor,DELOITTE AS,980211282,2005-09-24
984792972,Regnskapsfører,BDO AS,993606650,2019-02-07
986001883,Revisor,REVISJON 1 AS,988623512,2008-01-03
986001883,Regnskapsfører,TRIANGLE REGNSKAP AS,965687386,2023-10-24
983518648,Org.ledd i offentlig sektor,STAVANGER KOMMUNE,964965226,2001-07-05
989887823,Deltakere,STAVANGER KOMMUNE,964965226,2006-06-17
989887823,Deltakere,ROGALAND FYLKESKOMMUNE,971045698,2006-06-17
989887823,Revisor,ROGALAND REVISJON IKS,887052832,2006-06-17
989887823,Regnskapsfører,AZETS INSIGHT AS,983338917,2015-05-18
990629846,Revisor,DELOITTE AS,980211282,2020-12-10
986936483,Revisor,DELOITTE AS,980211282,2004-06-12
986936483,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2019-02-06
986936483,Regnskapsfører,BDO AS,993606650,2019-02-06
984638914,Revisor,REVISJON SØR AS,943708428,2002-06-29
984638914,Regnskapsfører,ACCOMODO REGNSKAP AS,989746111,2018-09-19
992081392,Revisor,RSM NORGE AS,982316588,2023-01-25
992081392,Regnskapsfører,AIDER AS,922633452,2023-12-16
996467694,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2023-08-11
996467694,Regnskapsfører,ECIT CONSULTA AS,954231313,2022-09-17
984518536,Revisor,REVISJON RYFYLKE AS,983549896,2021-11-20
984518536,Regnskapsfører,FORTE REGNSKAP AS,975378012,2023-12-22
989386867,Revisor,REVISJON VEST AS,982519411,2006-02-13
989386867,Regnskapsfører,INFOREGN AS,936354890,2018-10-10
995021366,Revisor,REVISJON RYFYLKE AS,983549896,2010-01-26
995021366,Regnskapsfører,SVAL REGNSKAP AS,995955768,2016-12-14
984117582,Revisor,"ØYVIND BJØRNSSON ANDA REVISJON OG', 'RÅDGIVNING",918734120,2023-11-25
984117582,Regnskapsfører,VOLD REGNSKAP AS,888978062,2023-07-27
995635887,Revisor,RSM NORGE AS,982316588,2018-07-04
995635887,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-07-03
986298215,Revisor,ROGALAND REVISJON IKS,887052832,2024-01-26
984525354,Revisor,STAVANGER REVISJON AS,985182736,2010-01-25
984525354,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2014-12-13
988832480,Revisor,FORUS REVISJON AS,986352945,2020-02-07
988832480,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2015-12-29
989307991,Revisor,BDO AS,993606650,2015-10-30
989307991,Regnskapsfører,PBL REGNSKAP AS,988954691,2019-08-16
985277400,Revisor,STAVANGER REVISJON AS,985182736,2003-01-22
985277400,Regnskapsfører,ROTT REGNSKAP OG RÅDGIVNING AS,984313667,2005-08-24
984460279,Revisor,LIIT AS,931900420,2023-11-09
984460279,Regnskapsfører,LIGO REGNSKAP AS,892122652,2011-09-03
989390961,Revisor,BDO AS,993606650,2010-04-12
989390961,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2020-10-16
982734150,Revisor,BDO AS,993606650,2014-11-18
982734150,Regnskapsfører,MDE SIGMA AS,923574654,2020-11-06
996888177,Revisor,DELOITTE AS,980211282,2011-12-07
996888177,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2021-07-07
983998313,Regnskapsfører,"DIREKTORATET FOR FORVALTNING OG', 'ØKONOMISTYRING",986252932,2008-06-09
983998313,Org.ledd i offentlig sektor,POLITI- OG LENSMANNSETATEN,915429785,2016-01-11
983991742,Revisor,ERNST & YOUNG AS,976389387,2021-12-13
983991742,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2023-04-24
986382496,Revisor,ROGALAND REVISJON IKS,887052832,2004-08-25
986382496,Eierkommune,ROGALAND FYLKESKOMMUNE,971045698,2004-03-15
988705632,Revisor,REVISJON SØR AS,943708428,2005-10-01
988705632,Regnskapsfører,NORIAN REGNSKAP AS,879906792,2019-01-17
993603775,Revisor,REVISJON SØR AS,943708428,2009-02-04
993603775,Regnskapsfører,VIEW LEDGER AS,987260335,2023-02-27
987003499,Revisor,REVISJON VEST AS,982519411,2021-12-02
984207565,Revisor,BDO AS,993606650,2019-12-05
987806826,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2009-11-24
987806826,Regnskapsfører,POWERCOUNTING AS,926535056,2022-05-05
987806826,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-05-05
985768625,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2012-09-22
985768625,Regnskapsfører,TOTAL ØKONOMISTYRING SANDNES AS,927591464,2022-05-05
991825274,Revisor,RSM NORGE AS,982316588,2013-12-09
996926524,Revisor,STAVANGER REVISJON AS,985182736,2012-11-05
996926524,Regnskapsfører,AIDER AS,922633452,2023-12-16
986482229,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2004-07-21
992879874,Revisor,PRICEWATERHOUSECOOPERS AS,987009713,2008-07-09
988626392,Revisor,ERNST & YOUNG AS,976389387,2014-02-12
988626392,Regnskapsfører,HASUND AS,880381962,2006-02-13
996266591,Revisor,ERNST & YOUNG AS,976389387,2014-02-18
996266591,Regnskapsfører,HASUND AS,880381962,2010-12-13
981542053,Revisor,REVISJON VEST AS,982519411,2023-01-06
981542053,Regnskapsfører,JANSSON & LARSEN REGNSKAP AS,979713894,2019-03-19
991711775,Revisor,KALLESTEN REVISJON OG REGNSKAP AS,951499072,2021-11-22
991711775,Regnskapsfører,BDO AS,993606650,2021-06-03
985175314,Regnskapsfører,KJELL HAVER REGNSKAPSSERVICE AS,947214489,2021-08-20
990623171,Revisor,"STATSAUTORISERT REVISOR KENNETH', 'SENLAND",995982226,2012-07-17
990623171,Regnskapsfører,"JANSSON & LARSEN REGNSKAP SANDNES', 'AS",922723605,2023-05-08
985072612,Revisor,FORUS REVISJON AS,986352945,2022-01-13
985072612,Regnskapsfører,BDO AS,993606650,2021-01-08
983923313,Revisor,BDO AS,993606650,2010-01-05
983923313,Regnskapsfører,REGNSKAPET AS,912074323,2013-09-26
990687846,Revisor,ERNST & YOUNG AS,976389387,2011-11-12
984515499,Regnskapsfører,TORE KRISTIAN TJEMSLAND,962504515,2017-10-03
996476200,Regnskapsfører,CREDO REVISJON AS,996105709,2024-01-24
986388192,Revisor,KPMG AS,935174627,2018-11-08
986388192,Regnskapsfører,PBL REGNSKAP AS,988954691,2019-09-13
992829516,Revisor,IDSØ & RAVNÅS REVISJON AS,989048732,2008-07-02
992829516,Regnskapsfører,DATAPLAN ALPHA AS,896861042,2021-12-18
993272590,Revisor,CREDO REVISJON AS,996105709,2011-01-13
