organisasjonsnummer,navn,organisasjonsform,registreringsdatoEnhetsregisteret,antallAnsatte,forretningsadresse,stiftelsesdato,vedtektsdato,vedtektsfestetFormaal,aktivitet,links,sisteInnsendteAarsregnskap,kommune,overordnetEnhet
976895703,SØLVBERGET BLOMSTER ANS,Ansvarlig selskap med solidarisk ansvar,1996-11-12,12,"Breitorget 6, 4006 STAVANGER",1996-10-01,2018-01-26,Blomsterbutikk.,"Blomsterbutikk med planter, avskårne og tørka blomster, samt krukker,, varer o.l.",[],,STAVANGER,nan
956378222,T AASEN SOLSKJERMING AS,Aksjeselskap,1995-02-19,17,"Forusparken 28, 4031 STAVANGER",1989-12-12,2020-07-08,"Salg, service og vedlikehold av markiser, solav-, skjermingsutstyr og annet relatert til dette, samt, deltakelse i andre selskaper.","Salg, service og vedlikehold av markiser, solavskjermingsutstyr og, annet relatert til dette, samt deltakelse i andre selskaper.",[],2022,STAVANGER,nan
911571757,TAKST TEAM AS,Aksjeselskap,2013-02-16,15,"Løkkeveien 87, 4008 STAVANGER",2013-01-26,2021-02-02,Drift av takstforretninger.,Drift av takstforretninger.,[],2022,STAVANGER,nan
879207142,TANANGER OFFSHORE AS,Aksjeselskap,1997-09-11,14,"Kvernevik Ring 177, 4048 HAFRSFJORD",1997-09-01,2022-09-28,"Drive servicefartøy for offshorevirksomheten., I tillegg skal det drives med kjøp og salg av, fartøy. Videre delta i andre selskaper samt, alt hva dermed står i forbindelse.","Å drive servicefartøy for offshorevirksomhen. I tillegg skal det, drives med kjøp og salg av fartøy.",[],2022,STAVANGER,nan
980401359,TANNLEGENE HETLAND AS,Aksjeselskap,1999-02-01,14,"Hinnasvingene 50, 4020 STAVANGER",1998-12-14,2022-10-31,Drift av tannlegepraksis.,Tannlegevirksomhet.,[],2022,STAVANGER,nan
976562909,TASTA PIZZA AS,Aksjeselskap,1996-07-05,26,"Randabergveien 100, 4027 STAVANGER",1996-07-01,2020-09-13,"Drive pizzarestaurant, samt hva hermed står, i forbindelse, herunder deltakelse i andre, virksomheter.",Pizzarestaurant.,[],2022,STAVANGER,nan
923745475,TBE BEMANNING AS,Aksjeselskap,2019-11-01,133,"Hillevågsveien 100, 4016 STAVANGER",2019-10-04,2023-03-21,"Entreprenørvirksomhet med oppdrag innen bygg og anlegg, samt utleie av, personell til bygg- anlegg og industribransjen samt andre produkter/, tjenester som naturlig hører til dette. Det inkluderer også å delta i, andre selskaper med lignende virksomhet, kjøp og salg av aksjer eller, på annen måte gjøre seg interessert i andre foretak. Selskapet kan, også drive med kjøp/ drift/ salg av fast eiendom.","Utleie av personell til bygg, anlegg og industribransjen., Entreprenørvirksomhet med oppdrag innen bygg og anlegg.",[],2022,STAVANGER,nan
979836546,TDW OFFSHORE SERVICES AS,Aksjeselskap,1998-05-13,68,"Fabrikkveien 15, 4033 STAVANGER",1998-05-05,2009-01-22,"Ingeniørtjenester og service og reparasjoner og virksomhet i, tilknytning til petroleumsindustrien og rørleggervirksomhet, samt, tilknyttede aktiviteter, herunder investeringer i likeartet og, relatert virksomehet.","Forestå servicearbeider på rørledninger, samt alt som står i, forbindelse med dette.",[],2022,STAVANGER,nan
919807326,TEAM VICTORIA AS,Aksjeselskap,2017-10-28,90,"Skansegata 1, 4006 STAVANGER",2017-10-17,2021-12-22,"Stå for driften av hoteller, pensjonater, restauranter, kontorer og, forretningslokaler og all annen virksomhet som står i den forbindelse., Dette inkluderer også investeringer i selskaper med tilsvarende, formål.",Driftsselskap hotell.,[],2022,STAVANGER,nan
926195670,TEKTON BYGGENTREPRENØR AS,Aksjeselskap,2020-12-17,12,"Maskinveien 2, 4033 STAVANGER",2020-12-03,2023-03-17,"Tømmerarbeid, vedlikehold bygg og nybygg, samt alle former for, investeringer, herunder aksjer, eiendommer, løsøre, etc. og alt hva, som hermed står i forbindelse, herunder deltakelse i andre selskap med, samme eller lignende formål.","Tømmerarbeid, vedlikehold bygg og nybygg.",[],2022,STAVANGER,nan
812187082,TELLUS LOGISTICS AS,Aksjeselskap,2013-07-06,15,"Badehusgata 37, 4014 STAVANGER",2013-06-25,2016-12-21,"Spedisjon og logistikkvirksomhet, samt hva hermed står i forbindelse.","Spedisjon og logistikkvirksomhet samt hva hermed står i forbindelse., Utenriks sjøfart med gods.",[],2022,STAVANGER,nan
977218683,TENARIS GLOBAL SERVICES NORWAY AS,Aksjeselskap,1997-02-06,17,"Kontorveien 15, 4033 STAVANGER",1996-12-17,2015-02-12,"Forestå markedsføring, lagring og salg av stål-, og rørprodukter, samt relaterte tjenester til, olje- og gassindustrien.","Å forestå markedsføring, lagring og salg av stål- og rørprodukter,, samt relaterte tjenester til olje- og gassindustrien.",[],2022,STAVANGER,nan
980386678,TEPPE OG MØBELUTLEIE AS,Aksjeselskap,1999-01-05,21,"Revheimsveien 177, 4043 HAFRSFJORD",1998-12-14,2003-11-26,"Utleie av messeutstyr og varesalg, samt ved aksjetegning eller på, annen måte gjøre seg interessert i annen virksomhet innen samme eller, annen bransje, samt alt hva hermed står i forbindelse.","Utleie av messeutstyr og varesalg innenfor varehandel, samt ved, aksjetegning eller på annen måte gjøre seg interessert i annen, virksomhet innen samme bransje eller annen bransje.",[],2022,STAVANGER,nan
980647943,TEQVA GRUPPEN AS,Aksjeselskap,1999-04-13,12,"Bedriftsveien 14, 4313 SANDNES",1999-03-04,2021-08-18,"Håndverk og handel samt ved aksjetegning eller på annen måte gjøre seg, interessert i andre foretagender.","Håndverk og handel samt ved aksjetegning eller på annen måte gjøre seg, interessert i andre foretagender.",[],2022,SANDNES,nan
931298224,TH VAALAND GRANITT AS,Aksjeselskap,1995-02-19,10,"Kirkebakken 36, 4012 STAVANGER",1980-05-09,2002-05-02,"Produksjon og salg av gravmonumenter og skifer, vedlikehold av, gravmonumenter, annen produksjonsvirksomhet og deltakelse i annen, virksomhet.","Produksjon og salg av gravmonumenter og skifer. Vedlikehold av, gravmonumenter.",[],2022,STAVANGER,nan
914168244,THAI ISAN RESTAURANT & TAKE AWAY AS,Aksjeselskap,2014-09-16,20,"Holmeallmenningen 3, 4006 STAVANGER",2014-08-23,2014-08-23,drive restaurantvirksomhet.,Restaurantvirksomhet.,[],2022,STAVANGER,nan
921705042,THAI JASMINE CUISINE AS,Aksjeselskap,2018-11-10,10,"Nytorget 10, 4013 STAVANGER",2018-11-01,2018-11-01,"Drift av restaurant, gatekjøkken med take-away mat og catering.","Drift av restaurant, gatekjøkken med take-away mat og catering.",[],2022,STAVANGER,nan
822774822,THAI SPICY AS,Aksjeselskap,2019-05-21,20,"H0202, Rustabakken 53, 4027 STAVANGER",2019-04-29,2019-04-29,Restaurant og takeaway.,Thai restaurant cafe og takeaway.,[],2022,STAVANGER,nan
929792114,THE GYM AS,Aksjeselskap,2022-09-07,11,"Timoteiveien 22, 4017 STAVANGER",2022-08-18,2022-08-18,"Å eie eller delta i foretak som driver investerings-, forretnings-,, eller finansieringsvirksomhet og virksomhet som er forbundet med dette, innenfor rammen av den til enhver tid gjeldende lovgivning. Industri,, handel, skogbruk, transport, trening, utdanning, finansiering, erverv, og salg av verdipapirer og andre investeringer, kjøp, salg, utvikling, og drift av fast eiendom, drift av media, tjenesteytelser, og enhver, annen virksomhet i sammenheng med det her nevnte. Virksomheten drives, av selskapet selv eller gjennom dets datterselskap i inn- og utland.","Treningssenter, kurs og utdanning.",[],2022,STAVANGER,nan
929263979,THE SHACK DRIFT AS,Aksjeselskap,2022-05-27,79,"Luramyrveien 65, 4313 SANDNES",2022-05-05,2022-12-22,"Handels- og serveringsvirksomhet, import, eksport og tjenesteytende, virksomhet, samt hva hermed står i forbindelse, herunder å delta i, selskaper med lignende virksomhet, enten direkte eller via, datterselskap, gjennom eierskap, lån eller garantistillelser.",Cateringvirksomhet samt det som naturlig står i forbindelse med dette.,[],2022,SANDNES,nan
929593928,THEKCHICKEN AS,Aksjeselskap,2022-08-03,10,"Langgata 39, 4306 SANDNES",2022-07-15,2023-03-15,"Restaurant, Koreansk mat, takeaway, dine in.","Restaurant, Koreansk mat, takeaway, dine in.",[],,SANDNES,nan
913154428,THERMO CONTROL SØR-VEST AS,Aksjeselskap,2014-01-30,16,"Torneroseveien 8, 4315 SANDNES",2013-12-13,2016-09-29,"Være leverandør av kjøleanlegg og varmepumper til private kunder,, prosjekter og offentlige bygg, herunder deltagelse i andre selskaper, med tilsvarende virksomhet.","Leverandør av kjøleanlegg og varmepumper til private kunder,, prosjekter og offentlige bygg, herunder deltagelse i andre selskaper, med tilsvarende virksomhet.",[],2022,SANDNES,nan
931913603,THOMAS ANDRE EIKE AS,Aksjeselskap,2023-08-17,15,"Jernbaneveien 9, 4005 STAVANGER",2023-08-01,2023-08-01,"Selv, gjennom hel- eller deleide selskaper eller ved samarbeide med, andre virksomheter, å forestå drift av dagligvareforretning og annen, virksomhet beslektet med denne.",Dagligvarebutikk.,[],,STAVANGER,nan
979713126,THOR STEINAR BYGGTJENESTER AS,Aksjeselskap,1998-03-26,36,"Nesflåtveien 14, 4018 STAVANGER",1998-03-09,2002-11-13,Yte tjenester innen byggebransjen og hva dermed står i forbindelse.,Yte tjenester innen byggebransjen og hva dermed står i forbindelse.,[],2022,STAVANGER,nan
917871167,THORALF MYHRE AS,Aksjeselskap,1995-02-19,28,"Frøyerveien 3, 4328 SANDNES",1977-01-10,1999-04-30,Murmestervirksomhet.,Murmestervirksomhet.,[],2022,SANDNES,nan
931075136,THUNHEIM RETAIL AS,Aksjeselskap,1995-02-19,45,"Sverdrups gate 21, 4007 STAVANGER",1978-11-24,2023-03-20,"Salg av elektriske artikler, samt hva herved står i forbindelse,, herunder å delta i andre selskaper med lignende virksomhet.",Butikkhandel med salg av elektriske artikler.,[],2022,STAVANGER,nan
930395404,TIDEWATER MARINE AS,Aksjeselskap,1995-02-19,527,"Strandgata 5, 4307 SANDNES",1972-10-02,2019-04-26,"Rederivirksomhet samt kjøp og salg av aksjer, og, annen form for deltakelse i andre selskaper, og, alt hva dermed er forbundet.","Rederivirksomhet samt kjøp og salg av aksjer, og, annen form for deltakelse i andre selskaper, og, alt hva dermed er forbundet.",[],2021,SANDNES,nan
979278799,TIDEWATER NORGE AS,Aksjeselskap,1997-09-30,20,"Strandgata 5, 4307 SANDNES",1997-09-26,2019-04-26,"Handel, skipsfart og annen økonomisk virksomhet,, herunder deltakelse i andre norske og utenlandske, selskaper.","Handel, skipsfart og annen økonomisk virksomhet, deltagelse i andre, norske og utenlandske selskaper.",[],2021,SANDNES,nan
918319034,TILBORDS BUTIKKDRIFT AS,Aksjeselskap,2017-01-05,303,"Haakon 7's gate 8, 4306 SANDNES",2016-12-06,2018-05-03,"Handelsvirksomhet med porselensvarer, glass, krystall, stentøy,, keramikkprodukter og gave-artikler før øvrig, samt det som dermed er, forbundet, herunder deltakelse i andre selskaper.","Handelsvirksomhet med porselensvarer, glass, krystall, stentøy,, keramikkprodukter og gave-artikler før øvrig, samt det som dermed er, forbundet, herunder deltakelse i andre selskaper.",[],2022,SANDNES,nan
933661059,TJØSTOLVSEN AS,Aksjeselskap,1995-02-19,20,"Heiamyrå 11C, 4031 STAVANGER",1982-12-31,2004-06-24,"Kjøp og salg av hår-, hud- og fotpleieartikler, engros.","Kjøp og salg av hår-, hud- og fotpleieartikler, engros.",[],2022,STAVANGER,nan
925344966,TLA AS,Aksjeselskap,2020-07-23,50,"Strandkaien 26, 4005 STAVANGER",2020-07-15,2020-07-23,Drift av puber og nattklubb.,Drive bar og nattklubb med salg av alkohol.,[],2022,STAVANGER,nan
926311158,TM BYGGSERVICE AS,Aksjeselskap,2020-12-30,19,"Koppholen 20, 4313 SANDNES",2020-11-30,2021-04-15,"Investering i og utvikling av fast eiendom, oppføring og vedlikehold, av fast eiendom.","Investering i og utvikling av fast eiendom, oppføring og vedlikehold, av fast eiendom.",[],2022,SANDNES,nan
927163632,TNB KILDEN AS,Aksjeselskap,2021-05-29,14,"Gartnerveien 16, 4016 STAVANGER",2021-02-25,2021-02-25,"Butikkdrift med omsetning av mobil- og datautstyr samt det som, naturlig står i forbindelse med dette.",Butikkdrift med omsetning av mobil- og datautstyr.,[],2022,STAVANGER,nan
927163683,TNB KVADRAT AS,Aksjeselskap,2021-05-29,12,"Gamle Stokkavei 1, 4313 SANDNES",2021-02-25,2021-02-25,"Butikkdrift med omsetning av mobil- og datautstyr samt det som, naturlig står i forbindelse med dette",Butikkdrift med omsetning av mobil- og datautstyr,[],2022,SANDNES,nan
927163519,TNB MAXI AS,Aksjeselskap,2021-05-29,14,"Gravarsveien 7, 4306 SANDNES",2021-02-25,2021-02-25,"Butikkdrift med omsetning av mobil- og datautstyr samt det som, naturlig står i forbindelse med dette",Butikkdrift med omsetning av mobil- og datautstyr.,[],2022,SANDNES,nan
980735664,TOCAP AS,Aksjeselskap,1999-05-25,15,"Nygaten 4-6, 4006 STAVANGER",1998-12-15,2004-04-01,"Teksilhandel, herunder å delta i andre selskaper med lignende, virksomhet.",Konsulenttjenester innen telekommunikasjon.,[],2022,STAVANGER,nan
971076402,TOMMELITEN BARNEHAGE SA,Samvirkeforetak,1995-02-20,27,"Magnus Karlsons gate 13, 4021 STAVANGER",1994-08-12,2021-03-25,"Eie og drive barnehage i Stavanger til beste for andelshavere., Foretaket skal fremme medlemmenes økonomiske interesser gjennom deres, deltakelse i virksomheten som kjøpere av barnehagetjenester fra, foretaket. Formålet er ikke kapitalavkastning til andelshaverne, da, avkastningen blir stående i virksomheten. Barnehagen skl drives i, samsvar med de til enhver tid gjeldende lover og forskrifter for, barnehagevirksomhet.","Etablere og drive barnehage i Stavanger for barna, til de som har kjøpt andeler i andelslaget., Andelslaget kan og etablere familiebarnehager og, tilknyttet dem til den ordinære driften.",[],,STAVANGER,nan
921116845,TOMMYS CATERING AS,Aksjeselskap,2018-07-04,20,"Åmøyveien 69, 4158 BRU",2018-06-15,2018-06-15,"Kafe, restaurantdrift, catering og annet som hører naturlig til.","Kafe, restaurantdrift, catering og annet som hører naturlig til.",[],2022,STAVANGER,nan
932983915,TOP MAN AS,Aksjeselskap,1995-02-19,13,"Langgata 12, 4306 SANDNES",1982-06-16,2006-10-04,"Handel med dame- og herrekonfeksjon, herunder å, delta i andre selskaper med lignende virksomhet.","Handel med dame- og herrekonfeksjon, herunder å, delta i andre selskaper med lignende virksomhet.",[],2022,SANDNES,nan
920332625,TOTAL SAFETY AS,Aksjeselskap,2018-01-29,12,"Total Safety AS, Rådhusgata 6, 4306 SANDNES",2018-01-09,2018-01-09,"Salg av kurs, beredskap og utstyr innen brann og førstehjelp, samt hva, hermed står i forbindelse.",Salg av kurs og beredskapstjenester innenfor brann og førstehjelp.,[],2022,SANDNES,nan
927591464,TOTAL ØKONOMISTYRING SANDNES AS,Aksjeselskap,2021-08-26,12,"Nikkelveien 10, 4313 SANDNES",2021-08-05,2021-08-05,"Regnskapsføring for andre, tjenester relatert til økonomi, ledelse,, rådgivning og beslektet virksomhet, herunder deltakelse i andre, selskaper av enhver art.","Regnskapsføring for andre, tjenester relatert til økonomi, ledelse,, rådgivning og beslektet virksomhet, herunder deltakelse i andre, selskaper av enhver art.",[],2022,SANDNES,nan
927066440,TOTALENERGIES EP NORGE AS,Aksjeselskap,1995-03-12,102,"Finnestadveien 44, 4029 STAVANGER",1977-07-01,2021-06-02,"Enhver industriell, finansiell, teknisk eller, annen virksomhet som direkte eller indirekte, berører undersøkelse og utnyttelse av, hydrokarboner i en hver form, og enhver annen, industriell, finansiell, teknisk eller, handelsmessig virksomhet.","Enhver industriell, finansiell, teknisk eller, annen virksomhet som direkte eller indirekte, berører undersøkelse og utnyttelse av, hydrokarboner i en hver form, og enhver annen, industriell, finansiell, teknisk eller, handelsmessig virksomhet.",[],2022,STAVANGER,nan
937665482,TOYOTA SØRVEST AS,Aksjeselskap,1995-02-19,123,"Vestre Svanholmen 9, 4313 SANDNES",1986-01-02,2009-02-26,"Drive bilforretning med verksted og beslektet virksomhet, samt, deltakese i andre naturlig tilhørende selskaper.","Bilforretning med verksted og beslektet, virksomhet samt deltagelse i andre selskaper.",[],2022,SANDNES,nan
980891402,TRANSOCEAN SERVICES AS,Aksjeselskap,1999-07-01,87,"Maskinveien 26, 4033 STAVANGER",1999-06-25,2021-08-18,"Selskapets virksomhet skal være å direkte eller indirekte eie og, forvalte boreplattformer og dertil tilhørende virksomhet. Selskapet, skal videre investere i andre selskaper og levere administrative, tjenester.","Eie og forvalte boreplattformer, administrative tjenester.",[],2022,STAVANGER,nan
920585329,TRATTORIA TESTA ROSSA AS,Aksjeselskap,2018-03-12,16,"Skagenkaien 9, 4006 STAVANGER",2018-03-06,2020-04-21,Servering og restaurantvirksomhet.,Servering og restaurantvirksomhet.,[],2022,STAVANGER,nan
933292878,TRE OG STÅL AS,Aksjeselskap,1995-02-19,16,"Langflåtveien 33, 4017 STAVANGER",1983-01-25,2020-09-21,"Handel og hva dermed har forbindelse, herunder, å interessere seg i andre foretak.","Handel og hva dermed har forbindelse, herunder, å interessere seg i andre foretak.",[],2022,STAVANGER,nan
920494846,TREVED AS,Aksjeselskap,2018-04-18,10,"Hamneveien 21, 4016 STAVANGER",2018-01-02,2020-06-01,"Catering og restaurantdrift og andre produkter/tjenester som naturlig, hører til dette, herunder å delta i andre selskap med lignende, virksomhet. Samt investering i eiendom og verdipapir, passivt/aktivt, eierskap innen flere bransjer, samt hva herved står i forbindelse,, herunder deltakelse i andre selskaper.","Catering og restaurantdrift og andre produkter/tjenester som naturlig, hører til dette, herunder å delta i andre selskap med lignende, virksomhet.",[],2021,STAVANGER,nan
977243394,TRIO FOOD PROCESSING MACHINERY AS,Aksjeselskap,1997-02-14,13,"Midtgårdveien 34, 4031 STAVANGER",1997-02-03,2010-09-23,"Produksjon, salg og agenturvirksomhet for kjøtt- og, fiskebearbeidingsmaskiner, emballasjemaskiner og det som har, sammenheng hermed.","Investering i andre selskaper, forvaltning av fast eiendom og, finansinvesteringer.",[],2022,STAVANGER,nan
918111808,TRUCKSENTER AS,Aksjeselskap,2016-11-29,13,"Forusbeen 17, 4031 STAVANGER",2016-11-16,2022-12-20,"Kjøp og salg samt montering av lastbilutstyr og alt som hermed står i, forbindelse til dette. Herunder deltakelse i andre virksomheter innfor, samme formål.","Kjøp og salg samt montering av lastbilutstyr og alt som hermed står i, forbindelse til dette. Herunder deltakelse i andre virksomheter innfor, samme formål.",[],2022,STAVANGER,nan
969242729,TRYGGVI KAREN FOSSÅ HANDELAND,Enkeltpersonforetak,1995-02-20,10,"Vaglemoen 12, 4323 SANDNES",,,NaN,"Sauehold og hester, slaktekyllinger. Hestevirksomhet.",[],,SANDNES,nan
926370502,TT BYGGDRIFT AS,Aksjeselskap,2021-01-12,19,"Larsamyrå 1, 4313 SANDNES",2020-12-22,2020-12-22,"Drift og vedlikehold av næringsbygg, samt andre relaterte tjenester.",Drift og vedlikehold på bygg og anlegg.,[],2022,SANDNES,nan
914080290,TV VEST AS,Aksjeselskap,2014-08-29,11,"Haugesundsgata 7D, 4014 STAVANGER",2014-08-04,2014-10-02,"Fjernsynskringkasting. Kommersielt og redaksjonelt i henhold til, Redaktørplanen utvikle, bearbeide, produsere og levere TV-produksjoner, og filmer via kringkasting, internett, mobile plattformer, IPTV og, andre egnede distribusjonsformer.",Fjernsynskringkasting.,[],2022,STAVANGER,nan
981039173,TVEDT SENTERET AS,Aksjeselskap,1999-09-02,13,"Lagerveien 2, 4033 STAVANGER",1999-07-14,2022-09-19,"Eie, leie og forvalte fast eiendom, eie av aksjer og andeler,, utleie/leasing av driftsmidler, handel og industriell virksomhet samt, hva hermed står i forbindelse, herunder å delta i andre selskaper med, lignende virksomhet.","Eie, leie og forvalte fast eiendom, eie aksjer og andeler, handel og, industriell virksomhet.",[],2022,STAVANGER,nan
